PooledFundName,PooledFundId,AllocationTypeId,AllocationYear,AllocationSourceName,ChfProjectCode,Cluster,SubCluster,Percentage,ClusterBudget
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39075,Health,,60,906669.66
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39075,Nutrition,,40,604446.44
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39093,Nutrition,,100,2000000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39094,Food Security,,55,302500
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39094,"Water, Sanitation and Hygiene",,45,247500
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39098,Food Security,,31,744000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39098,Health,,17,408000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39098,Nutrition,,21,504000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39098,Protection,,17,408000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39098,"Water, Sanitation and Hygiene",,14,336000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39109,Nutrition,,100,600000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39052,Emergency Shelter and NFI,,60,750000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39052,Food Security,,40,500000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39072,Food Security,,100,151252.1
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39082,"Water, Sanitation and Hygiene",,100,1299999.96
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39084,Protection,,10,149999.983
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39084,Protection,,15,224999.9745
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39084,Protection,,50,749999.915
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39084,"Water, Sanitation and Hygiene",,25,374999.9575
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39127,Nutrition,,36,198000.1188
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-NGO-39127,Protection,,64,352000.2112
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-O-39074,Food Security,,100,800000
Sudan,15,1549,2026,Reserve,CBPF-SUD-26-R-INGO-39065,Emergency Shelter and NFI,,50,3000000
Sudan,15,1549,2026,Reserve,CBPF-SUD-26-R-INGO-39065,"Water, Sanitation and Hygiene",,50,3000000
Sudan,15,1549,2026,Reserve,CBPF-SUD-26-R-INGO-39067,Health,,50,3000000
Sudan,15,1549,2026,Reserve,CBPF-SUD-26-R-INGO-39067,Nutrition,,50,3000000
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/NGO/100,Coordination and Support Services,,100,148499.95
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/NGO/97,Coordination and Support Services,,100,396039.6
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/NGO/98,Coordination and Support Services,,100,198019.8
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/NGO/99,Coordination and Support Services,,100,138799
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/UN/134,Coordination and Support Services,,100,500000
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/UN/135,Coordination and Support Services,,100,350000
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/UN/136,Coordination and Support Services,,100,200000
Sudan,15,1,2013,Standard,SUD-13/S1/CCS/UN/137,Coordination and Support Services,,100,186916
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/25,Education,,100,412732.67
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/26,Education,,100,1113584
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/27,Education,,100,634653.38
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/28,Education,,100,367583.52
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/29,Education,,100,488930.69
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/32,Education,,100,766257.43
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/33,Education,,100,215841
Sudan,15,1,2013,Standard,SUD-13/S1/E/NGO/34,Education,,100,678217.82
Sudan,15,1,2013,Standard,SUD-13/S1/E/UN/31,Education,,100,636700
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/36,Food Security,,100,209706
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/37,Food Security,,100,308275.56
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/38,Food Security,,100,406826.73
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/41,Food Security,,100,363849.5
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/42,Food Security,,100,418229.7
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/43,Food Security,,100,223429
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/44,Food Security,,100,484257.43
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/45,Food Security,,100,444600.99
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/46,Food Security,,100,354140.04
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/47,Food Security,,100,392344.39
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/48,Food Security,,100,443705.94
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/49,Food Security,,100,553174.26
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/NGO/51,Food Security,,100,243857.43
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/UN/39,Food Security,,100,734459
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/UN/40,Food Security,,100,994354
Sudan,15,1,2013,Standard,SUD-13/S1/FSL/UN/50,Food Security,,100,358537
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/52,Camp Coordination / Management,,100,356435.64
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/53,Camp Coordination / Management,,100,185065
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/54,Camp Coordination / Management,,100,198019.8
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/56,Camp Coordination / Management,,100,138613.86
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/57,Camp Coordination / Management,,100,299009.9
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/58,Camp Coordination / Management,,100,118442
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/NGO/59,Camp Coordination / Management,,100,198019.8
Sudan,15,1,2013,Standard,SUD-13/S1/GEIR/UN/55,Camp Coordination / Management,,100,439252
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/114,Health,,100,297029.7
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/115,Health,,100,297000
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/116,Health,,100,195072.02
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/117,Health,,100,150000
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/118,Health,,100,495050
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/119,Health,,100,198000
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/120,Health,,100,396040
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/123,Health,,100,396039.6
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/124,Health,,100,298242.16
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/125,Health,,100,198019.8
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/126,Health,,100,233645
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/127,Health,,100,396040
Sudan,15,1,2013,Standard,SUD-13/S1/H/NGO/138,Health,,100,138799
Sudan,15,1,2013,Standard,SUD-13/S1/H/UN/1,Health,,100,2074766
Sudan,15,1,2013,Standard,SUD-13/S1/H/UN/121,Health,,100,300000
Sudan,15,1,2013,Standard,SUD-13/S1/H/UN/122,Health,,100,370000
Sudan,15,1,2013,Standard,SUD-13/S1/H/UN/128,Health,,100,710280
Sudan,15,1,2013,Standard,SUD-13/S1/L/UN/60,Logistics,,100,664199.96
Sudan,15,1,2013,Standard,SUD-13/S1/L/UN/61,Logistics,,100,400000
Sudan,15,1,2013,Standard,SUD-13/S1/MA/NGO/6,Protection,,100,146750
Sudan,15,1,2013,Standard,SUD-13/S1/MA/NGO/7,Protection,,100,137789
Sudan,15,1,2013,Standard,SUD-13/S1/MA/NGO/8,Protection,,100,138785
Sudan,15,1,2013,Standard,SUD-13/S1/MA/UN/10,Protection,,100,327103
Sudan,15,1,2013,Standard,SUD-13/S1/MA/UN/9,Protection,,100,149914
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/101,Nutrition,,100,396039
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/102,Nutrition,,100,346534
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/103,Nutrition,,100,297192.99
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/104,Nutrition,,100,394733.7
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/105,Nutrition,,100,300000
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/106,Nutrition,,100,301600
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/107,Nutrition,,100,329592
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/108,Nutrition,,100,367943
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/109,Nutrition,,100,185065
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/112,Nutrition,,100,346376
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/113,Nutrition,,100,346534
Sudan,15,1,2013,Standard,SUD-13/S1/N/NGO/5,Nutrition,,100,46955.88
Sudan,15,1,2013,Standard,SUD-13/S1/N/UN/111,Nutrition,,100,200000
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/149,Emergency Shelter and NFI,,100,197902.97
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/79,Emergency Shelter and NFI,,100,198020
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/80,Emergency Shelter and NFI,,100,148610
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/82,Emergency Shelter and NFI,,100,74019
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/83,Emergency Shelter and NFI,,100,60007
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/84,Emergency Shelter and NFI,,100,267326.73
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/85,Emergency Shelter and NFI,,100,59403
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/86,Emergency Shelter and NFI,,100,59406
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/87,Emergency Shelter and NFI,,100,267326.73
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/88,Emergency Shelter and NFI,,100,148515
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/89,Emergency Shelter and NFI,,100,99010
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/90,Emergency Shelter and NFI,,100,59998
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/91,Emergency Shelter and NFI,,100,63360
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/92,Emergency Shelter and NFI,,100,100000
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/93,Emergency Shelter and NFI,,100,175242
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/94,Emergency Shelter and NFI,,100,120590
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/95,Emergency Shelter and NFI,,100,92661
Sudan,15,1,2013,Standard,SUD-13/S1/NFI/NGO/96,Emergency Shelter and NFI,,100,188127
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/69,Protection,,100,104598
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/70,Protection,,100,117593
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/71,Protection,,100,346535.99
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/72,Protection,,100,233795
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/73,Protection,,100,492546
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/74,Protection,,100,344198
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/75,Protection,,100,212641
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/76,Protection,,100,403583
Sudan,15,1,2013,Standard,SUD-13/S1/P/NGO/77,Protection,,100,396040
Sudan,15,1,2013,Standard,SUD-13/S1/P/UN/194,Protection,,100,993088.4
Sudan,15,1,2013,Standard,SUD-13/S1/P/UN/78,Protection,,100,400000
Sudan,15,1,2013,Standard,SUD-13/S1/RER/NGO/129,Early Recovery,,100,571462.38
Sudan,15,1,2013,Standard,SUD-13/S1/RER/NGO/131,Early Recovery,,100,79208
Sudan,15,1,2013,Standard,SUD-13/S1/RER/UN/130,Early Recovery,,100,399120
Sudan,15,1,2013,Standard,SUD-13/S1/RER/UN/132,Early Recovery,,100,600000
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/NGO/62,Camp Coordination / Management,,100,226506
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/NGO/64,Camp Coordination / Management,,100,277623
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/NGO/67,Camp Coordination / Management,,100,297232
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/NGO/68,Camp Coordination / Management,,100,323672
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/UN/63,Camp Coordination / Management,,100,447901
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/UN/65,Camp Coordination / Management,,100,544583
Sudan,15,1,2013,Standard,SUD-13/S1/RMS/UN/66,Camp Coordination / Management,,100,290291
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/13,"Water, Sanitation and Hygiene",,100,198020
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/133,"Water, Sanitation and Hygiene",,100,450495
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/14,"Water, Sanitation and Hygiene",,100,198020
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/15,"Water, Sanitation and Hygiene",,100,351485
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/16,"Water, Sanitation and Hygiene",,100,100000
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/17,"Water, Sanitation and Hygiene",,100,198020
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/18,"Water, Sanitation and Hygiene",,100,301982
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/19,"Water, Sanitation and Hygiene",,100,306931
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/20,"Water, Sanitation and Hygiene",,100,306900
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/21,"Water, Sanitation and Hygiene",,100,198020
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/22,"Water, Sanitation and Hygiene",,100,386139
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/23,"Water, Sanitation and Hygiene",,100,322428
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/NGO/24,"Water, Sanitation and Hygiene",,100,198021.08
Sudan,15,1,2013,Standard,SUD-13/S1/WASH/UN/11,"Water, Sanitation and Hygiene",,100,1000000
Sudan,15,2,2013,Reserve,SUD-13/ER/FSL/NGO/140,Food Security,,100,372826
Sudan,15,2,2013,Reserve,SUD-13/ER/FSL/UN/161,Food Security,,100,1401869
Sudan,15,2,2013,Reserve,SUD-13/ER/FSL/UN/167,Food Security,,100,1401869
Sudan,15,2,2013,Reserve,SUD-13/ER/NFI/UN/159,Emergency Shelter and NFI,,100,2523368
Sudan,15,2,2013,Reserve,SUD-13/ER/RER/NGO/147,Early Recovery,,100,74026
Sudan,15,3,2014,Standard,SUD-14/S1/E/NGO/733,Education,,100,350422.11
Sudan,15,3,2014,Standard,SUD-14/S1/FSL/NGO/644,Food Security,,100,785993
Sudan,15,3,2014,Standard,SUD-14/S1/FSL/NGO/680,Food Security,,100,826418.28
Sudan,15,3,2014,Standard,SUD-14/S1/FSL/NGO/755,Food Security,,100,403091.34
Sudan,15,3,2014,Standard,SUD-14/S1/P/NGO/730,Protection,,100,255216.4
Sudan,15,3,2014,Standard,SUD-14/S1/WASH/NGO/872,"Water, Sanitation and Hygiene",,100,798870.56
Sudan,15,8,2015,Standard,SUD-15/HSD20/S1/FSL/INGO/1307,Food Security,,100,395078.24
Sudan,15,8,2015,Standard,SUD-15/HSD20/S1/H/UN/1170,Health,,100,719447.58
Sudan,15,8,2015,Standard,SUD-15/HSD20/S1/P/INGO/1159,Protection,,100,247584.2
Sudan,15,8,2015,Standard,SUD-15/HSD20/S1/WASH/INGO/1154,"Water, Sanitation and Hygiene",,100,689469.09
Sudan,15,8,2015,Standard,SUD-15/HSD20/S1/WASH/NGO/1222,"Water, Sanitation and Hygiene",,100,0
Sudan,15,11,2015,Standard,SUD-15/HSD20/S2/E-P/INGO/1506,Education,,100,265382.79
Sudan,15,11,2015,Standard,SUD-15/HSD20/S2/E-P/INGO/1506,Protection,,0,0
Sudan,15,11,2015,Standard,SUD-15/HSD20/S2/RRR-ESNFIs-FSL/NGO/1396,Early Recovery,,70,174472.06
Sudan,15,11,2015,Standard,SUD-15/HSD20/S2/RRR-ESNFIs-FSL/NGO/1396,Emergency Shelter and NFI,,10,24924.58
Sudan,15,11,2015,Standard,SUD-15/HSD20/S2/RRR-ESNFIs-FSL/NGO/1396,Food Security,,20,49849.16
Sudan,15,16,2017,Standard,SUD-17/HSD20/S1/ESNFIs/NGO/4816,Emergency Shelter and NFI,,100,89961.32
Sudan,15,16,2017,Standard,SUD-17/HSD20/S1/H-N/INGO/4872,Health,,65,634199.8
Sudan,15,16,2017,Standard,SUD-17/HSD20/S1/H-N/INGO/4872,Nutrition,,35,341492.2
Sudan,15,16,2017,Standard,SUD-17/HSD20/S1/H-N/INGO/4890,Early Recovery,,100,432203
Sudan,15,21,2018,Standard,SUD-18/HSD20/SA2/FSL/INGO/7831,Food Security,,100,862741.27
Sudan,15,21,2018,Standard,SUD-18/HSD20/SA2/P/NGO/7815,Protection,,100,150000
Sudan,15,21,2018,Standard,SUD-18/HSD20/SA2/RRR/INGO/8698,Early Recovery,,100,320871.86
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/H-N/INGO/14137,Health,,54,291327.651
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/H-N/INGO/14137,Nutrition,,46,248167.999
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/WASH-H-N-P-FSL/INGO/14099,Food Security,,13,325000.0949
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/WASH-H-N-P-FSL/INGO/14099,Health,,24,600000.1752
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/WASH-H-N-P-FSL/INGO/14099,Nutrition,,21,525000.1533
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/WASH-H-N-P-FSL/INGO/14099,Protection,,10,250000.073
Sudan,15,27,2019,Standard,SUD-19/HSD20/SA2/WASH-H-N-P-FSL/INGO/14099,"Water, Sanitation and Hygiene",,32,800000.2336
Syria,62,57,2016,Standard,SYR-16/DDA-3558/SA/FSA/NGO/2377,Food Security,,100,455242.2
Syria,62,57,2016,Standard,SYR-16/DDA-3558/SA/H/INGO/2359,Health,,100,550000
Syria,62,57,2016,Standard,SYR-16/DDA-3558/SA/H/NGO/2396,Health,,100,300353.28
Syria,62,57,2016,Standard,SYR-16/DDA-3558/SA/WASH/INGO/2357,"Water, Sanitation and Hygiene",,100,577768.01
Syria,62,132,2017,Standard,SYR-17/DDA-3558/NE Standard Allocation/FSA/NGO/7469,Food Security,,100,422889.68
Syria,62,132,2017,Standard,SYR-17/DDA-3558/NE Standard Allocation/FSA/NGO/7537,Food Security,,100,445847.6
Syria,62,132,2017,Standard,SYR-17/DDA-3558/NE Standard Allocation/S/NFI/NGO/7566,Emergency Shelter and NFI,,100,384203.67
Syria,62,132,2017,Standard,SYR-17/DDA-3558/NE Standard Allocation/WASH/NGO/7544,"Water, Sanitation and Hygiene",,100,353528
Syria,62,151,2018,Standard,SYR-18/DDA-3558/SA/H/NGO/10619,Health,,100,205479.38
Syria,62,151,2018,Standard,SYR-18/DDA-3558/SA/H/NGO/10623,Health,,100,249952
Syria,62,151,2018,Standard,SYR-18/DDA-3558/SA/S/NFI/NGO/10689,Emergency Shelter and NFI,,100,1298040.54
Syria,62,152,2018,Reserve,SYR-18/DDA-3558/RA1/FSA/NGO/8831,Food Security,,100,774508.8
Syria,62,152,2018,Reserve,SYR-18/DDA-3558/RA1/P-S/NFI-WASH/NGO/8837,Emergency Shelter and NFI,,25,214535
Syria,62,152,2018,Reserve,SYR-18/DDA-3558/RA1/P-S/NFI-WASH/NGO/8837,Protection,NFIs,50,429070
Syria,62,152,2018,Reserve,SYR-18/DDA-3558/RA1/P-S/NFI-WASH/NGO/8837,"Water, Sanitation and Hygiene",,25,214535
Syria,62,198,2019,Reserve,SYR-19/DDA-3558/RA2/H/NGO/12580,Health,,100,753632.89
Syria,62,198,2019,Reserve,SYR-19/DDA-3558/RA2/WASH/UN/12588,"Water, Sanitation and Hygiene",,100,776874.09
Syria,62,228,2019,Reserve,SYR-19/DDA-3558/RA3/FSA/NGO/14622,Food Security,,100,454081.25
Syria,62,228,2019,Reserve,SYR-19/DDA-3558/RA3/H/INGO/14700,Health,,100,233046
Syria,62,228,2019,Reserve,SYR-19/DDA-3558/RA3/P/NGO/14572,Protection,NFIs,100,110474.29
Syria,62,228,2019,Reserve,SYR-19/DDA-3558/RA3/S/NFI/INGO/14653,Emergency Shelter and NFI,,100,297716.8
Syria,62,228,2019,Reserve,SYR-19/DDA-3558/RA3/S/NFI/NGO/14562,Emergency Shelter and NFI,,100,608599.95
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15793,COVID-19,,100,510798.77
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15813,COVID-19,,100,1856095.93
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15822,COVID-19,,100,511742.48
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15837,COVID-19,,100,528999.44
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15838,COVID-19,,100,297820.52
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15839,COVID-19,,100,415733.49
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15840,COVID-19,,100,191446.8
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15842,COVID-19,,100,494133.56
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15847,COVID-19,,100,400000
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15896,COVID-19,,100,250006.8
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/INGO/15932,COVID-19,,100,279966.57
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15817,COVID-19,,100,299363.32
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15829,COVID-19,,100,430000
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15831,COVID-19,,100,391584.69
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15841,COVID-19,,100,227174.91
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15850,COVID-19,,100,394477.17
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15851,COVID-19,,100,228791.34
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15918,COVID-19,,100,52391.48
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15929,COVID-19,,100,217994.31
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15935,COVID-19,,100,291590.41
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15942,COVID-19,,100,87718.6
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15946,COVID-19,,100,465740.87
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/NGO/15969,COVID-19,,100,697330.32
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15810,COVID-19,,100,412243.44
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15912,COVID-19,,100,429368.38
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15915,COVID-19,,100,68090.52
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15963,COVID-19,,100,1134647.39
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15964,COVID-19,,100,926414.56
Syria,62,256,2020,Reserve,SYR-20/DDA-3558/COVID 19 RA/COVID-19/UN/15988,COVID-19,,100,2976342.94
Syria,62,313,2021,Reserve,SYR-21/DDA-3558/RA1/E/NGO/18032,Education,,100,539547.5
Syria,62,313,2021,Reserve,SYR-21/DDA-3558/RA1/WASH/INGO/18039,"Water, Sanitation and Hygiene",,100,433038.91
Syria,62,313,2021,Reserve,SYR-21/DDA-3558/RA1/WASH/NGO/18057,"Water, Sanitation and Hygiene",,100,505270.05
Syria,62,313,2021,Reserve,SYR-21/DDA-3558/RA1/WASH/UN/18063,"Water, Sanitation and Hygiene",,100,282208.48
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/E/INGO/20334,Education,,100,390323.55
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/E/INGO/20427,Education,,100,309259.57
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/E/NGO/20423,Education,,100,267537.45
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/E/NGO/20453,Education,,100,341019.7
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/ERL-FSA/INGO/20330,Early Recovery,Child Protection,79,372838.1616
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/ERL-FSA/INGO/20330,Food Security,,21,99108.8784
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20307,Health,,100,399183.57
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20357,Health,,100,248973.98
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20361,Health,,100,307504.63
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20401,Health,,100,499344.39
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20411,Health,,100,499616.17
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20416,Health,,100,228209.6
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/NGO/20428,Health,,100,549467.47
