PooledFundName,PooledFundId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,GenderMarker,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode
Sudan,15,SUD-13/S1/GEIR/NGO/57,,2013 - 1st Round Standard Allocation,2013,2,Standard,Sudanese Development Call Organization,National NGO,9 Months,299009.9,279448.5,0,10/2/2013 12:52:39 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,12503.4300
Sudan,15,SUD-13/S1/GEIR/NGO/58,,2013 - 1st Round Standard Allocation,2013,2,Standard,ZAWD - Organization for Humanitarian and Development,National NGO,12 Months,118442,118442,0,10/3/2013 8:09:56 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,43067.3700
Sudan,15,SUD-13/S1/GEIR/NGO/59,,2013 - 1st Round Standard Allocation,2013,2,Standard,Women Organization for Development and Capacity Building,National NGO,9 Months,198019.8,185065.23,0,10/4/2013 1:06:23 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,51264.0630
Sudan,15,SUD-13/S1/GEIR/UN/55,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Office for Project Services,UN Agency,12 Months,439252,439252,0,10/3/2013 2:05:47 PM,,4/1/2013 12:00:00 AM,3/31/2014 12:00:00 AM,Archived,22,,Technical Review,11,20422.2690
Sudan,15,SUD-13/S1/H/NGO/114,,2013 - 1st Round Standard Allocation,2013,2,Standard,American Refugee Committee,International NGO,12 Months,297029.7,277597.85,0,10/2/2013 8:29:02 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,1667.1240
Sudan,15,SUD-13/S1/H/NGO/115,,2013 - 1st Round Standard Allocation,2013,2,Standard,TALAWIET ORGANIZATION FOR DEVELOPMENT,National NGO,12 Months,297000,277570.09,0,10/4/2013 8:18:18 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,42789.5160
Sudan,15,SUD-13/S1/H/NGO/116,,2013 - 1st Round Standard Allocation,2013,2,Standard,Comitato di Coordinamento delle Organizzazione per il Servizio Volontario,International NGO,6 Months,195072.02,182310.3,0,10/2/2013 11:29:02 AM,,7/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,4306.7370
Sudan,15,SUD-13/S1/H/NGO/117,,2013 - 1st Round Standard Allocation,2013,2,Standard,Humanitarian Aid and Development Organization,National NGO,9 Months,150000,140187,0,10/2/2013 1:10:37 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,41955.9540
Sudan,15,SUD-13/S1/H/NGO/118,,2013 - 1st Round Standard Allocation,2013,2,Standard,International Medical Corps,International NGO,12 Months,495050,462664,0,10/2/2013 12:58:56 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,8752.4010
Sudan,15,SUD-13/S1/H/NGO/119,,2013 - 1st Round Standard Allocation,2013,2,Standard,Mubadiroon Organisation,National NGO,"12 Months, 1 Days",198000,185047,0,10/2/2013 12:56:08 PM,,1/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,Archived,22,,Technical Review,11,11947.7220
Sudan,15,SUD-13/S1/H/NGO/120,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,9 Months,396040,370131,0,10/4/2013 2:24:11 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/H/NGO/123,,2013 - 1st Round Standard Allocation,2013,2,Standard,GOAL,International NGO,10 Months,396039.6,370130.47,0,10/2/2013 1:08:53 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,6946.3500
Sudan,15,SUD-13/S1/H/NGO/124,,2013 - 1st Round Standard Allocation,2013,2,Standard,Panhealth Care Organization,National NGO,12 Months,298242.16,278730.99,0,10/4/2013 1:14:59 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,29452.5240
Sudan,15,SUD-13/S1/H/NGO/125,,2013 - 1st Round Standard Allocation,2013,2,Standard,Kuwaiti Patients Helping Fund,International NGO,12 Months,198019.8,185065.23,0,10/4/2013 1:05:03 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,42233.8080
Sudan,15,SUD-13/S1/H/NGO/126,,2013 - 1st Round Standard Allocation,2013,2,Standard,Rufaida Health Foundation,National NGO,"9 Months, 1 Days",233645,233645,0,10/4/2013 1:18:04 PM,,3/31/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,15420.8970
Sudan,15,SUD-13/S1/H/NGO/127,,2013 - 1st Round Standard Allocation,2013,2,Standard,Medical Emergency Relief International,International NGO,12 Months,396040,370131,0,10/4/2013 1:11:53 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,11392.0140
Sudan,15,SUD-13/S1/H/NGO/138,,2013 - 1st Round Standard Allocation,2013,2,Standard,CARE International Switzerland in Sudan,International NGO,6 Months,138799,138799,0,10/2/2013 1:04:07 PM,,7/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,3889.9560
Sudan,15,SUD-13/S1/H/UN/1,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Health Organization,UN Agency,"10 Months, 12 Days",2074766,2074766,0,10/4/2013 3:03:48 PM,,2/20/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,20977.9770
Sudan,15,SUD-13/S1/H/UN/121,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Population Fund,UN Agency,9 Months,300000,280374,0,10/4/2013 2:55:28 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,19171.9260
Sudan,15,SUD-13/S1/H/UN/122,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Children's Fund,UN Agency,12 Months,370000,345794.39,0,10/3/2013 3:45:47 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,19866.5610
Sudan,15,SUD-13/S1/H/UN/128,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Health Organization,UN Agency,12 Months,710280,710280,0,10/4/2013 7:59:19 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,20977.9770
Sudan,15,SUD-13/S1/L/UN/60,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations High Commissioner for Refugees,UN Agency,"9 Months, 20 Days",664199.96,620748,0,10/4/2013 3:00:15 PM,,3/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,19727.6340
Sudan,15,SUD-13/S1/L/UN/61,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Food Programme,UN Agency,12 months,400000,373832,0,10/4/2013 3:03:07 PM,,3/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,20839.0500
Sudan,15,SUD-13/S1/MA/NGO/6,,2013 - 1st Round Standard Allocation,2013,2,Standard,Jasmar Human Security Organization,National NGO,8 Months,146750,137150,0,10/2/2013 9:08:16 AM,,4/1/2013 12:00:00 AM,11/30/2013 12:00:00 AM,Archived,22,,Technical Review,11,31953.2100
Sudan,15,SUD-13/S1/MA/NGO/7,,2013 - 1st Round Standard Allocation,2013,2,Standard,Friends of Peace and Development Organization,National NGO,10 Months,137789,128775,0,10/2/2013 1:11:41 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,31814.2830
Sudan,15,SUD-13/S1/MA/NGO/8,,2013 - 1st Round Standard Allocation,2013,2,Standard,Tawsol Al Amal Charity Organization (Hope City),National NGO,"12 Months, 1 Days",138785,138785,0,10/3/2013 2:46:07 PM,,3/5/2013 12:00:00 AM,3/5/2014 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,44873.4210
Sudan,15,SUD-13/S1/MA/UN/10,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Mine Action Service,UN Agency,5 Months,327103,327103,0,10/3/2013 1:50:24 PM,,3/1/2013 12:00:00 AM,7/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,20283.3420
Sudan,15,SUD-13/S1/MA/UN/9,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Mine Action Service,UN Agency,6 Months,149914,149914,0,10/3/2013 3:45:18 PM,,4/1/2013 12:00:00 AM,9/30/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,20283.3420
Sudan,15,SUD-13/S1/N/NGO/101,,2013 - 1st Round Standard Allocation,2013,2,Standard,Almanar Voluntary Organization,National NGO,9 Months,396039,370130,0,10/2/2013 6:05:16 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,1528.1970
Sudan,15,SUD-13/S1/N/NGO/102,,2013 - 1st Round Standard Allocation,2013,2,Standard,GOAL,International NGO,10 Months,346534,323864,0,10/2/2013 1:08:58 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,6946.3500
Sudan,15,SUD-13/S1/N/NGO/103,,2013 - 1st Round Standard Allocation,2013,2,Standard,Concern Worldwide,International NGO,9 Months,297192.99,277750.92,0,10/4/2013 12:56:59 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,4862.4450
Sudan,15,SUD-13/S1/N/NGO/104,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Vision Sudan,International NGO,12 Months,394733.7,368910,0,10/3/2013 6:16:13 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,21533.6850
Sudan,15,SUD-13/S1/N/NGO/105,,2013 - 1st Round Standard Allocation,2013,2,Standard,TEARFUND,International NGO,"12 Months, 1 Days",300000,280374,0,10/3/2013 3:22:28 PM,,3/12/2013 12:00:00 AM,3/12/2014 12:00:00 AM,Archived,22,,Technical Review,11,17782.6560
Sudan,15,SUD-13/S1/N/NGO/106,,2013 - 1st Round Standard Allocation,2013,2,Standard,CARE International Switzerland in Sudan,International NGO,12 Months,301600,281869.16,0,10/2/2013 1:04:11 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,3889.9560
Sudan,15,SUD-13/S1/N/NGO/107,,2013 - 1st Round Standard Allocation,2013,2,Standard,Relief International,International NGO,12 Months,329592,308030,0,10/4/2013 1:19:12 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15559.8240
Sudan,15,SUD-13/S1/N/NGO/108,,2013 - 1st Round Standard Allocation,2013,2,Standard,International Medical Corps,International NGO,10 Months,367943,343872,0,10/2/2013 12:58:06 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,8752.4010
Sudan,15,SUD-13/S1/N/NGO/109,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,9 Months,185065,185065,0,10/4/2013 2:23:00 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,15837.6780
Sudan,15,SUD-13/S1/N/NGO/112,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Relief,International NGO,"9 Months, 20 Days",346376,323716,0,10/4/2013 3:05:05 PM,,3/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,21255.8310
Sudan,15,SUD-13/S1/N/NGO/113,,2013 - 1st Round Standard Allocation,2013,2,Standard,Medical Emergency Relief International,International NGO,12 Months,346534,323864,0,10/4/2013 1:10:44 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,11392.0140
Sudan,15,SUD-13/S1/N/NGO/5,,2013 - 1st Round Standard Allocation,2013,2,Standard,Association for Aid and Relief,International NGO,15 Months,46955.88,43884,0,10/2/2013 9:15:20 AM,,4/1/2013 12:00:00 AM,6/30/2014 12:00:00 AM,Archived,22,,Technical Review,11,31536.4290
Sudan,15,SUD-13/S1/N/UN/111,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Health Organization,UN Agency,11 months,200000,186916,0,10/4/2013 3:04:42 PM,,12/31/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,20977.9770
Sudan,15,SUD-13/S1/NFI/NGO/149,,2013 - 1st Round Standard Allocation,2013,2,Standard,Great Family Organization,National NGO,9 Months,197902.97,184956.05,0,10/1/2013 10:06:04 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,6668.4960
Sudan,15,SUD-13/S1/NFI/NGO/79,,2013 - 1st Round Standard Allocation,2013,2,Standard,Sustainable Action Group,National NGO,11 Months,198020,185065.42,0,10/4/2013 1:19:44 PM,,1/1/2013 12:00:00 AM,11/30/2013 12:00:00 AM,Archived,22,,Technical Review,11,43484.1510
Sudan,15,SUD-13/S1/NFI/NGO/80,,2013 - 1st Round Standard Allocation,2013,2,Standard,Plan Sudan,International NGO,12 Months,148610,138888,0,10/4/2013 8:53:45 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,14309.4810
Sudan,15,SUD-13/S1/NFI/NGO/82,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Peace Organization,National NGO,12 Months,74019,74019,0,10/4/2013 3:01:27 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,45429.1290
Sudan,15,SUD-13/S1/NFI/NGO/83,,2013 - 1st Round Standard Allocation,2013,2,Standard,Daralsalam Development Association (DDA),National NGO,9 Months,60007,56081.31,0,10/4/2013 2:18:13 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,39316.3410
Sudan,15,SUD-13/S1/NFI/NGO/84,,2013 - 1st Round Standard Allocation,2013,2,Standard,Catholic Relief Services,International NGO,9 Months,267326.73,249838.07,0,10/2/2013 11:36:26 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,4584.5910
Sudan,15,SUD-13/S1/NFI/NGO/85,,2013 - 1st Round Standard Allocation,2013,2,Standard,Oxfam America,International NGO,12 Months,59403,55517,0,10/4/2013 1:13:10 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,13336.9920
Sudan,15,SUD-13/S1/NFI/NGO/86,,2013 - 1st Round Standard Allocation,2013,2,Standard,Alshroog Organization for Social and Culture Development,National NGO,9 Months,59406,55520,0,10/2/2013 6:48:33 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,39455.2680
Sudan,15,SUD-13/S1/NFI/NGO/87,,2013 - 1st Round Standard Allocation,2013,2,Standard,INTERSOS,International NGO,10 Months,267326.73,249838.07,0,10/2/2013 12:59:47 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,9030.2550
Sudan,15,SUD-13/S1/NFI/NGO/88,,2013 - 1st Round Standard Allocation,2013,2,Standard,HelpAge International UK,International NGO,9 Months,148515,138799.07,0,10/2/2013 1:10:53 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,7502.0580
Sudan,15,SUD-13/S1/NFI/NGO/89,,2013 - 1st Round Standard Allocation,2013,2,Standard,El Ruhama for Development and Humanitarian Aid,National NGO,9 Months,99010,92533,0,10/2/2013 1:06:08 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,5418.1530
Sudan,15,SUD-13/S1/NFI/NGO/90,,2013 - 1st Round Standard Allocation,2013,2,Standard,Kabakabiya Small Holders Charitable Society,National NGO,11 Months,59998,56073,0,10/4/2013 1:05:35 PM,,1/1/2013 12:00:00 AM,11/30/2013 12:00:00 AM,Archived,22,,Technical Review,11,44734.4940
Sudan,15,SUD-13/S1/NFI/NGO/91,,2013 - 1st Round Standard Allocation,2013,2,Standard,Sudanese Development Call Organization,National NGO,12 Months,63360,59215,0,10/2/2013 12:52:24 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,12503.4300
Sudan,15,SUD-13/S1/NFI/NGO/92,,2013 - 1st Round Standard Allocation,2013,2,Standard,Rehaid Elfursan Rural Development Net,National NGO,12 Months,100000,93458,0,10/4/2013 1:16:40 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15143.0430
Sudan,15,SUD-13/S1/NFI/NGO/93,,2013 - 1st Round Standard Allocation,2013,2,Standard,Sudanese Red Crescent Society,Others,"12 Months, 1 Days",175242,175242,0,10/4/2013 2:52:25 PM,,3/12/2013 12:00:00 AM,3/12/2014 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,17365.8750
Sudan,15,SUD-13/S1/NFI/NGO/94,,2013 - 1st Round Standard Allocation,2013,2,Standard,Sudanese Red Crescent Society,Others,"12 Months, 1 Days",120590,120590,0,10/4/2013 2:53:34 PM,,3/12/2013 12:00:00 AM,3/12/2014 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,17365.8750
Sudan,15,SUD-13/S1/NFI/NGO/95,,2013 - 1st Round Standard Allocation,2013,2,Standard,Norwegian Church Aid,International NGO,"9 Months, 20 Days",92661,92661,0,10/1/2013 10:17:59 PM,,3/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Narrative Report Submitted,34,,Reporting,15,12225.5760
Sudan,15,SUD-13/S1/NFI/NGO/96,,2013 - 1st Round Standard Allocation,2013,2,Standard,Alsalam Organization for Rehabilitation and Development,National NGO,10 Months,188127,175820,0,10/4/2013 12:48:21 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,42928.4430
Sudan,15,SUD-13/S1/P/NGO/69,,2013 - 1st Round Standard Allocation,2013,2,Standard,Alsalam Organization for Rehabilitation and Development,National NGO,21 Months,104598,97755.14,0,10/4/2013 12:49:46 PM,,4/1/2012 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,42928.4430
Sudan,15,SUD-13/S1/P/NGO/70,,2013 - 1st Round Standard Allocation,2013,2,Standard,Local Action Organization,National NGO,"12 Months, 1 Days",117593,109900,0,10/4/2013 1:07:21 PM,,3/12/2013 12:00:00 AM,3/12/2014 12:00:00 AM,Archived,22,,Technical Review,11,10419.5250
Sudan,15,SUD-13/S1/P/NGO/71,,2013 - 1st Round Standard Allocation,2013,2,Standard,Almanar Voluntary Organization,National NGO,9 Months,346535.99,323865.41,0,10/2/2013 6:05:47 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,1528.1970
Sudan,15,SUD-13/S1/P/NGO/72,,2013 - 1st Round Standard Allocation,2013,2,Standard,GOAL,International NGO,10 Months,233795,218500,0,10/2/2013 1:08:58 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,6946.3500
Sudan,15,SUD-13/S1/P/NGO/73,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,12 Months,492546,460323.36,0,10/4/2013 2:20:36 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/P/NGO/74,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,12 Months,344198,321680.37,0,10/4/2013 2:21:41 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/P/NGO/75,,2013 - 1st Round Standard Allocation,2013,2,Standard,War Child Holland,International NGO,12 months,212641,198730,0,10/4/2013 3:07:34 PM,,3/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,20700.1230
Sudan,15,SUD-13/S1/P/NGO/76,,2013 - 1st Round Standard Allocation,2013,2,Standard,Plan Sudan,International NGO,12 Months,403583,377180.37,0,10/4/2013 8:54:37 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,14309.4810
Sudan,15,SUD-13/S1/P/NGO/77,,2013 - 1st Round Standard Allocation,2013,2,Standard,Plan Sudan,International NGO,12 Months,396040,370131,0,10/3/2013 2:07:35 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,14309.4810
Sudan,15,SUD-13/S1/P/UN/194,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Mine Action Service,UN Agency,12 Months,993088.4,928120,0,3/2/2014 12:00:00 AM,,4/1/2014 12:00:00 AM,3/31/2015 12:00:00 AM,Archived,22,,Technical Review,11,20283.3420
Sudan,15,SUD-13/S1/P/UN/78,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Population Fund,UN Agency,9 Months,400000,373832,0,10/4/2013 2:56:51 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,19171.9260
Sudan,15,SUD-13/S1/RER/NGO/129,,2013 - 1st Round Standard Allocation,2013,2,Standard,Fellowship for African Relief,International NGO,12 Months,571462.38,534077,0,10/2/2013 1:02:40 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,5973.8610
Sudan,15,SUD-13/S1/RER/NGO/131,,2013 - 1st Round Standard Allocation,2013,2,Standard,Fellowship for African Relief,International NGO,12 Months,79208,74026.17,0,10/2/2013 1:02:35 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,5973.8610
Sudan,15,SUD-13/S1/RER/UN/130,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Population Fund,UN Agency,9 Months,399120,373009.35,0,10/4/2013 2:56:10 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,19171.9260
Sudan,15,SUD-13/S1/RER/UN/132,,2013 - 1st Round Standard Allocation,2013,2,Standard,International Organization for Migration,UN Agency,10 Months,600000,560748,0,10/2/2013 12:42:03 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,9169.1820
Sudan,15,SUD-13/S1/RMS/NGO/62,,2013 - 1st Round Standard Allocation,2013,2,Standard,Jesuit Refugee Service,International NGO,12 Months,226506,211688,0,10/4/2013 1:04:24 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,45151.2750
Sudan,15,SUD-13/S1/RMS/NGO/64,,2013 - 1st Round Standard Allocation,2013,2,Standard,INTERSOS,International NGO,12 Months,277623,259461,0,10/2/2013 12:59:29 PM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,9030.2550
Sudan,15,SUD-13/S1/RMS/NGO/67,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,10 Months,297232,277787,0,10/4/2013 2:19:16 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/RMS/NGO/68,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,10 Months,323672,302497.2,0,10/4/2013 2:19:51 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/RMS/UN/63,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations High Commissioner for Refugees,UN Agency,12 Months,447901,418599.07,0,10/4/2013 2:59:07 PM,,4/1/2013 12:00:00 AM,3/31/2014 12:00:00 AM,Archived,22,,Technical Review,11,19727.6340
Sudan,15,SUD-13/S1/RMS/UN/65,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations High Commissioner for Refugees,UN Agency,12 Months,544583,508956.09,0,10/4/2013 2:59:41 PM,,4/1/2013 12:00:00 AM,3/31/2014 12:00:00 AM,Archived,22,,Technical Review,11,19727.6340
Sudan,15,SUD-13/S1/RMS/UN/66,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Nations Population Fund,UN Agency,"9 Months, 1 Days",290291,271300,0,10/4/2013 12:42:21 PM,,4/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,Archived,22,,Technical Review,11,19171.9260
Sudan,15,SUD-13/S1/WASH/NGO/13,,2013 - 1st Round Standard Allocation,2013,2,Standard,GOAL,International NGO,10 Months,198020,185065.42,0,10/2/2013 1:09:08 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,6946.3500
Sudan,15,SUD-13/S1/WASH/NGO/133,,2013 - 1st Round Standard Allocation,2013,2,Standard,Save the Children International,International NGO,9 Months,450495,421023.36,0,10/4/2013 2:28:38 PM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,15837.6780
Sudan,15,SUD-13/S1/WASH/NGO/14,,2013 - 1st Round Standard Allocation,2013,2,Standard,International Aid Services,International NGO,10 Months,198020,185065.42,0,10/2/2013 1:10:13 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,8335.6200
Sudan,15,SUD-13/S1/WASH/NGO/15,,2013 - 1st Round Standard Allocation,2013,2,Standard,World Vision Sudan,International NGO,12 Months,351485,328491,0,10/3/2013 7:02:19 AM,,1/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,21533.6850
Sudan,15,SUD-13/S1/WASH/NGO/16,,2013 - 1st Round Standard Allocation,2013,2,Standard,"Anhar for Peace, Development and Humanitarian Work Organization",National NGO,10 Months,100000,93458,0,10/2/2013 6:45:24 AM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,45012.3480
Sudan,15,SUD-13/S1/WASH/NGO/17,,2013 - 1st Round Standard Allocation,2013,2,Standard,CARE International Switzerland in Sudan,International NGO,10 Months,198020,185065.42,0,10/2/2013 1:03:50 PM,,3/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,3889.9560
Sudan,15,SUD-13/S1/WASH/NGO/18,,2013 - 1st Round Standard Allocation,2013,2,Standard,United Methodist Committee on Relief,International NGO,9 Months,301982,282226.17,0,10/4/2013 8:32:00 AM,,4/1/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Archived,22,,Technical Review,11,18477.2910
Sudan,15,SUD-13/S1/WASH/NGO/19,,2013 - 1st Round Standard Allocation,2013,2,Standard,Norwegian Church Aid,International NGO,2 Days,306931,286851.4,0,10/1/2013 4:26:36 PM,,12/31/2013 12:00:00 AM,1/1/2014 12:00:00 AM,Archived,22,,Technical Review,11,12225.5760
